listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc,webscriping,bulktable_id,bulktable_row_id,Parsed_Address,Parsed_City,Parsed_State,Parsed_Zip
311215,2023-03-27 09:13:22,D.C. Open-Air Farmers' Market at...,"Benning Rd. & Oklahoma Ave. NE, Parking Lot No. 6, Washington, DC, 20002",,,,,,,,,,,,,-76.96953996874836,38.897650003851226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Benning Rd. & Oklahoma Ave. NE,Parking Lot No. 6,,20002
311216,2023-03-27 09:13:22,DC Farmers Market,"1309 5th Street, NE Washington, DC 20002",,,,,,,,,,,,,-76.99791110428124,38.90887321715417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1309 5th Street,NE Washington,DC,20002
311217,2023-03-27 09:13:22,Dupont Circle Freshfarm Market,"1560 20th St. NW, Washington, DC, 20036",,,,,,,,,,,,,-77.04488919658158,38.910727432662846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1560 20th St. NW,Washington,,20036
311218,2023-03-27 09:13:22,Eastern Market,"225 7th St. SE, Washington, DC, 20003",,,,,,,,,,,,,-76.99619629873813,38.8870019540452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,225 7th St. SE,Washington,,20003
311219,2023-03-27 09:13:22,Foggy Bottom Farmers' Market,"23rd and I St. NW Walkway , Washington, DC, 20037",,,,,,,,,,,,,-77.0501199816587,38.900700010778706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23rd and I St. NW Walkway,Washington,,20037
311220,2023-03-27 09:13:22,Forest Hills Row Farmers' Market,"Connecticut Ave. & Nebraska Ave., Washington, DC, 20008",,,,,,,,,,,,,-77.07040997085646,38.95603000137771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Connecticut Ave. & Nebraska Ave.,Washington,,20008
311221,2023-03-27 09:13:22,FRESHFARM Columbia Heights (Saturday),"Park Rd NW & 14th St NW, Washington, DC 20010, USA",,,,,,,,,,,,,-77.03274999607017,38.9302300004895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Park Rd NW & 14th St NW,Washington,,", USA"
311222,2023-03-27 09:13:22,FRESHFARM Dupont Circle (Sunday),"1600 20th St NW, Washington, DC 20009, USA",,,,,,,,,,,,,-77.04489119723463,38.91118665787802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1600 20th St NW,Washington,,", USA"
311223,2023-03-27 09:13:22,FRESHFARM Dupont Market,"1624 20th St NW , Washington, District of Columbia 20009",,,,,,,,,,,,,-77.0448860109964,38.91133965190613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1624 20th St NW,Washington,District of Columbia,20009
311224,2023-03-27 09:13:22,FRESHFARM Foggy Bottom,"901 23rd St NW, Washington, DC 20052, USA",,,,,,,,,,,,,-77.05012105952777,38.90080243899954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,901 23rd St NW,Washington,,", USA"
311225,2023-03-27 09:13:23,FRESHFARM H St NE,"800 13th St NE, Washington, DC 20002, USA",,,,,,,,,,,,,-76.98831330101022,38.90024936127185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,800 13th St NE,Washington,,", USA"
311226,2023-03-27 09:13:23,FreshFarm Market at CityCenterDC,"I St. NW & 10th St., Washington, DC, 20268",,,,,,,,,,,,,-77.02598001669439,38.900850004936046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,I St. NW & 10th St.,Washington,,20268
311227,2023-03-27 09:13:23,FreshFarm Market by the White House,"810 Vermont Ave. NW, Washington, DC, 20420",,,,,,,,,,,,,-77.03502823101691,38.90039225886266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,810 Vermont Ave. NW,Washington,,20420
311228,2023-03-27 09:13:23,FRESHFARM Monroe Street,"716 Monroe St NE, Washington, DC 20017, USA",,,,,,,,,,,,,-76.99591305491016,38.93237358268101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,716 Monroe St NE,Washington,,", USA"
311229,2023-03-27 09:13:23,FRESHFARM Mount Vernon Triangle,"499 I St NW, Washington, DC 20001, USA",,,,,,,,,,,,,-77.01882385195556,38.90132862568712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,499 I St NW,Washington,,", USA"
311230,2023-03-27 09:13:23,FRESHFARM Penn Quarter,"801 F St NW Washington, DC 20004",,,,,,,,,,,,,-77.02303338409807,38.89721564791791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,801 F St NW Washington,,DC,20004
311231,2023-03-27 09:13:23,Georgetown Farmers' Market,"2600 O Street NW, Washington, DC, 20007",,,,,,,,,,,,,-77.05481942945511,38.90855282535065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2600 O Street NW,Washington,,20007
311232,2023-03-27 09:13:23,Georgetown Market in Rose Park,"26th and O St. NW, Washington, DC, 20007",,,,,,,,,,,,,-77.01037904709871,38.90856381177695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,26th and O St. NW,Washington,,20007
311233,2023-03-27 09:13:23,Glover Park-Burleith Farmers' Market,"1819 35th St. NW, Washington, DC, 20007",,,,,,,,,,,,,-77.06932657221118,38.91478320459771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1819 35th St. NW,Washington,,20007
311234,2023-03-27 09:13:23,H Street NE FreshFarm Market,"625 H St. NE, Washington, DC, 20002",,,,,,,,,,,,,-76.99779031670533,38.90019949943735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,625 H St. NE,Washington,,20002
311235,2023-03-27 09:13:24,Historic Brookland Farmers Market,"3420 9th Street NE Washington, DC 20017",,,,,,,,,,,,,-76.99364000937737,38.931669631025215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3420 9th Street NE Washington,,DC,20017
311236,2023-03-27 09:13:24,Historic Brookland Farmers Market - Sunday,"Newton St NE Washington, DC 20017",,,,,,,,,,,,,-76.98798468447329,38.93368010827018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Newton St NE Washington,,DC,20017
311237,2023-03-27 09:13:24,Historic Brookland Farmers Market - Tuesday,"10th and Otis Streets NE Washington, DC 20017",,,,,,,,,,,,,-76.99279002705254,38.93443000453266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10th and Otis Streets NE Washington,,DC,20017
311238,2023-03-27 09:13:24,Mount Pleasant Farmers' Market,"3200 Mt. Pleasant St NW , Washington, District of Columbia 20010",,,,,,,,,,,,,-77.0383628657774,38.93126074775062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3200 Mt. Pleasant St NW,Washington,District of Columbia,20010
311239,2023-03-27 09:13:24,Mount Vernon Triangle FreshFarm Market,"5th St. & K St. NW, Mount Vernon Triangle, Washington, DC, 20001",,,,,,,,,,,,,-77.01892999793353,38.90252001532471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5th St. & K St. NW,Mount Vernon Triangle,,20001
311240,2023-03-27 09:13:24,New Morning Farmers Market (Saturday),"36th Street & Alton Place NW (Sheridan School) Washington, DC 20008",,,,,,,,,,,,,-77.06980001976238,38.94708998917932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,36th Street & Alton Place NW (Sheridan School) Washington,,DC,20008
311241,2023-03-27 09:13:24,NoMa Farmers Market,"1325 Second Street, NE, Washington, DC, 20011",,,,,,,,,,,,,-77.00348232585006,38.907588868562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1325 Second Street,NE,,20011
311242,2023-03-27 09:13:24,Open Air Farmers Market,"Oklahoma Ave. and Benning Rd., NE, Washington, DC, 20020",,,,,,,,,,,,,-76.96953996874836,38.897650003851226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Oklahoma Ave. and Benning Rd.,NE,,20020
311243,2023-03-27 09:13:24,Palisades Farmers Market,"48th Place NW at MacArthur Blvd, Washington, DC, 20007",,,,,,,,,,,,,-77.09658003276986,38.91749001057701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,48th Place NW at MacArthur Blvd,Washington,,20007
311244,2023-03-27 09:13:24,PCDC Edgewood Farmers Market,"680 Rhode Island, Washington, DC, 20002",,,,,,,,,,,,,-76.99686212325322,38.92135452894556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,680 Rhode Island,Washington,,20002
311245,2023-03-27 09:13:25,Penn Quarter FreshFarm Market,"450 8th St. NW, Washington, DC, 20004",,,,,,,,,,,,,-77.02296665880097,38.89546758759438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,450 8th St. NW,Washington,,20004
311246,2023-03-27 09:13:25,Petworth Community Market,"4100 Block 9th St NW, Washington, DC, 20011",,,,,,,,,,,,,-77.02502705915698,38.94090026107261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4100 Block 9th St NW,Washington,,20011
311247,2023-03-27 09:13:25,RFK Stadium Open Air Market,"2700 Benning Road NE Washington, DC 20002",,,,,,,,,,,,,-76.96360134843432,38.89727108991209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2700 Benning Road NE Washington,,DC,20002
311248,2023-03-27 09:13:25,Riverside Heritage Park Farmers' Market,"601 Division Avenue NE Washington, DC 20019",,,,,,,,,,,,,-76.92587530387067,38.89776782448723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,601 Division Avenue NE Washington,,DC,20019
311249,2023-03-27 09:13:25,Stanton & Turner Open Air Farmers Market,"Stanton and Alabama Avenue SE, Washington, DC, 20020",,,,,,,,,,,,,-76.97518995822183,38.850740012177624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Stanton and Alabama Avenue SE,Washington,,20020
311250,2023-03-27 09:13:25,Tenley Town Farmers Market @ Whole Foods Market,"4530 40th st, NW washington, DC 20016",,,,,,,,,,,,,-77.07875404228099,38.9485040197288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4530 40th st,NW washington,DC,20016
311251,2023-03-27 09:13:25,The Marketplace in Woodrige,"3001 Bladensburg Road, NE, Washington, DC",,,,,,,,,,,,,-76.96131987220537,38.928217931411176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3001 Bladensburg Road,NE,,"n, DC"
311253,2023-03-27 09:13:25,UDC Farmers Market,"4200 Connecticut Ave., NW, Washington, DC, 20008",,,,,,,,,,,,,-77.06362188707081,38.94435130383541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4200 Connecticut Ave.,NW,,20008
311254,2023-03-27 09:13:25,Union Market,"1309 5th St. NE, Washington, DC, 20002",,,,,,,,,,,,,-76.99791110428124,38.90887321715417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1309 5th St. NE,Washington,,20002
311255,2023-03-27 09:13:26,US Dept of Health & Human Services FRESHFARM Market,"200 Independence Avenue, SW, Washington, DC, 20201",,,,,,,,,,,,,-77.01415075548907,38.88756097360895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,200 Independence Avenue,SW,,20201
311256,2023-03-27 09:13:26,Ward 8 Farmers Market,"1901 Mississippi Ave. SE, Washington, DC, 20020",,,,,,,,,,,,,-76.99183582653298,38.839079558902924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1901 Mississippi Ave. SE,Washington,,20020
311257,2023-03-27 09:13:26,Ward 8 Farmers Market at St. Elizabeth's Hopital East,"2700 Martin Luther King Jr. Avenue, SE, Washington, DC, 20024",,,,,,,,,,,,,-76.9947308567328,38.850692067691455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2700 Martin Luther King Jr. Avenue,SE,,20024
311258,2023-03-27 09:13:26,Serenbe Farmers Market,"201 South Estes Drive, Chapel Hill, NC, USA",,,,,,,,,,,,,-79.02788279976612,35.926340309931064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,201 South Estes Drive,Chapel Hill,,", USA"
311259,2023-03-27 09:13:26,3rd Saturday Ferguson Winter Farmers' Market,"33 N. Clay, St. Stephens, Ferguson, MO, 63135",,,,,,,,,,,,,-90.30071581339308,38.7459107861632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,33 N. Clay,St. Stephens,,63135
311260,2023-03-27 09:13:26,Arcadia Valley Farmers' Market,"250 S. Main St., Located behind courthouse, Ironton, MO, 63650",,,,,,,,,,,,,-90.62754296419803,37.59723780703935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,250 S. Main St.,Located behind courthouse,,63650
311261,2023-03-27 09:13:26,B2B Jane Farmers Market,"21196 Hwy 71 South, Jane, MO 64856",,,,,,,,,,,,,-94.28980959652797,36.51804321972851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,21196 Hwy 71 South,Jane,MO,64856
311262,2023-03-27 09:13:26,BADSEED Farmers' Market,"1909 McGee St., Kansas City, MO, 64108",,,,,,,,,,,,,-94.58022196667135,39.090116756687735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1909 McGee St.,Kansas City,,64108
311263,2023-03-27 09:13:26,Bethany Farmers' Market,"3606 Miller St., BTC Bank parking lot, Bethany, MO, 64642",,,,,,,,,,,,,-94.01718493228775,40.26519692164251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3606 Miller St.,BTC Bank parking lot,,64642
311264,2023-03-27 09:13:26,Bloomfield Farmers' Market,"704 S. Prairie St., Bloomfield, MO, 63825",,,,,,,,,,,,,-89.92986936871363,36.88019531234507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,704 S. Prairie St.,Bloomfield,,63825
311265,2023-03-27 09:13:27,Boone County Farmers' Market,"2300 Bernadette Dr., Columbia Mall Parking Lot. Northeast of Sears and South of Wendy's Restaurant, Columbia, MO, 65201",,,,,,,,,,,,,-92.3750262361476,38.96595003535062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2300 Bernadette Dr.,Columbia Mall Parking Lot. Northeast of Sears and South of Wendy's Restaurant,,65201
311266,2023-03-27 09:13:27,Briarcliff Farmer's Market,"4175 mulberry drive kansas city, MO 64116",,,,,,,,,,,,,-94.59928989894141,39.169925108598136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4175 mulberry drive kansas city,,MO,64116
311267,2023-03-27 09:13:27,Briarcliff Village Organic & Locally Grown Farmer's Market,"4151 North Mulberry Drive Kansas City, MO 64116",,,,,,,,,,,,,-94.59925301244107,39.16945444624731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4151 North Mulberry Drive Kansas City,,MO,64116
311268,2023-03-27 09:13:27,Brookside Farmers' Market,"6321 Wornall Rd., 63rd St. and Wornall Rd., Kansas City, MO, 64113",,,,,,,,,,,,,-94.59314765108941,39.01366361422918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6321 Wornall Rd.,63rd St. and Wornall Rd.,,64113
311269,2023-03-27 09:13:27,Camdenton Farmers' Market,"1 Court Cir. NW, Camdenton, MO, 65020",,,,,,,,,,,,,-92.74645586090705,38.00813013215577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1 Court Cir. NW,Camdenton,,65020
311270,2023-03-27 09:13:27,Carthage Farmers' Market,"500 Main St., Historic Carthage Square, Carthage, MO, 64836",,,,,,,,,,,,,-94.31098881169656,37.175329052096025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,500 Main St.,Historic Carthage Square,,64836
311271,2023-03-27 09:13:27,Cass County Farmers' Market,"2601 Cantrell Rd., Mill Walk Mall parking lot in front of Cinema 6, Harrisonville, MO, 64701",,,,,,,,,,,,,-94.38297997050253,38.662091095927714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2601 Cantrell Rd.,Mill Walk Mall parking lot in front of Cinema 6,,64701
311272,2023-03-27 09:13:27,Cass County Farmers' Market,"10101 East State Route A Drexel, MO 64742",,,,,,,,,,,,,-94.48456383243948,38.56221955235793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10101 East State Route A Drexel,,MO,64742
311273,2023-03-27 09:13:27,Chandler Hill Farmers' Market,"596 Defiance Rd., Chandler Hill Vineyards, Defiance, MO, 63341",,,,,,,,,,,,,-90.80142316807147,38.634255728560234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,596 Defiance Rd.,Chandler Hill Vineyards,,63341
311274,2023-03-27 09:13:27,City Market,"20 E.5th Street Kansas City, MO 64106",,,,,,,,,,,,,-94.58212733793486,39.108460506000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,20 E.5th Street Kansas City,,MO,64106
311275,2023-03-27 09:13:28,City of Union Farmers Market,"10 E. Locust Street Union, MO 63084 The Farmers Market is held in the commuter lot at First Baptist Church, 801 US Highway 50 E in Union, MO. (near intersection of Hwy 50 & Hwy 47 N, by Walgreens)",,,,,,,,,,,,,-91.0085225713011,38.4447744018938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10 E. Locust Street Union,MO 63084 The Farmers Market is held in the commuter lot at First Baptist Church,by Walgr,eens)
311276,2023-03-27 09:13:28,Clayton Farmers' Market,"8300 Maryland Ave., Clayton, MO, 63105",,,,,,,,,,,,,-90.3456519780739,38.652779700161474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8300 Maryland Ave.,Clayton,,63105
311277,2023-03-27 09:13:28,Clinton Farmers' Market,"100 W. Jefferson St., Historic downtown Clinton Square, Clinton, MO, 64735",,,,,,,,,,,,,-93.77625431990379,38.36941180958498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100 W. Jefferson St.,Historic downtown Clinton Square,,64735
311278,2023-03-27 09:13:28,Crane Creek Market,"205 S. Commerce Crane, MO 65633",,,,,,,,,,,,,-93.57542902697868,36.89815208435694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,205 S. Commerce Crane,,MO,65633
311279,2023-03-27 09:13:28,Creve Coeur farmers market,"181 Coeur De Ville Dr Creve Coeur, MO 63141",,,,,,,,,,,,,-90.4490455253833,38.65769431991749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,181 Coeur De Ville Dr Creve Coeur,,MO,63141
311280,2023-03-27 09:13:28,Crown Center Farmer's Market,"2450 Grand Blvd Kansas City, MO 64108",,,,,,,,,,,,,-94.5817863442829,39.08328454097417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2450 Grand Blvd Kansas City,,MO,64108
311281,2023-03-27 09:13:28,Crown Valley Farmers' Market,"23889 State Route WW Ste. Genevieve, MO 63670",,,,,,,,,,,,,-90.17430283169377,37.77036822272092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23889 State Route WW Ste. Genevieve,,MO,63670
311282,2023-03-27 09:13:28,Crystal City Farmers Market,"105 Baily Rd Crystal City, MO 63019 Located on the grounds of Grace Presbyterian Church",,,,,,,,,,,,,-90.37871429895874,38.21868166200969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,105 Baily Rd Crystal City,,MO 63019 Located on the grounds of Grace Presbyterian C,hurch
311283,2023-03-27 09:13:28,C-Street Market,"321 E. Commercial , Farmer's Market Pavilion, Springfield, MO, 65803",,,,,,,,,,,,,-93.29018715405,37.229710041070796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,321 E. Commercial,Farmer's Market Pavilion,,65803
311284,2023-03-27 09:13:28,Dixie Lee's Farmers' Market,"850 Joachim Ave., Herculaneum, MO, 63048",,,,,,,,,,,,,-90.38952031049772,38.261515781956355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,850 Joachim Ave.,Herculaneum,,63048
311285,2023-03-27 09:13:29,Downtown Farmers' Market,"8004 Saxton-Easton Road St. Joseph, MO 64507",,,,,,,,,,,,,-94.72121221701698,39.719167568420424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8004 Saxton-Easton Road St. Joseph,,MO,64507
311286,2023-03-27 09:13:29,Downtown Poplar Bluff Farmers' Market,"301 S. 5th St., Poplar Bluff, MO, 63901",,,,,,,,,,,,,-90.39595537820617,36.75510676511442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,301 S. 5th St.,Poplar Bluff,,63901
311287,2023-03-27 09:13:29,Downtown Sikeston Farmers' Market,"105 E. Center St., American Legion Square, Sikeston, MO, 63801",,,,,,,,,,,,,-89.58949559480457,36.87781090679366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,105 E. Center St.,American Legion Square,,63801
